feature_id,feature_display,name,mz,rt,logFC,adj.P.Val,dataset
RXHVPPWXTMHWGY-UHFFFAOYSA-N,4-aminovaleric acid betaine,4-aminovaleric acid betaine,160.13127,3.835,0.9081421133333264,0.0010783416664616,metabolomics
VJJPUSNTGOMMGY-MRVIYFEKSA-N,ETOPOSIDE,ETOPOSIDE,647.19904,6.981,1.26839382333333,0.0010783416664616,metabolomics
QMQIQBOGXYYATH-IDABPMKMSA-N,ruscogenin,ruscogenin,431.32343,2.249,1.2948511866666657,0.001094796845962,metabolomics
VNKBTWQZTQIWDV-UHFFFAOYSA-N,Azamethiphos,Azamethiphos,324.9816,1.347,-1.7325500966666638,0.001094796845962,metabolomics
QOTBQNVNUBKJMS-UHFFFAOYSA-N,Xanthyletin,Xanthyletin,229.09491,4.903,1.07110475,0.001094796845962,metabolomics
UTBBBXZUPUXYGZ-RMOKHKHISA-N,"""(6R)-2-hydroxy-2-methyl-...","""(6R)-2-hydroxy-2-methyl-6-((3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)heptyl hydrogen sulfate""",515.30652,3.513,0.8231297599999934,0.0011062535322171,metabolomics
MRUAUOIMASANKQ-UHFFFAOYSA-N,CocamidopropylBetaine,CocamidopropylBetaine,343.29376,4.529,1.0425010700000037,0.0011754820556505,metabolomics
NNPJVZHKKMTATL-PUWMNHPMSA-N,2'-Desacetoxy austrospica...,2'-Desacetoxy austrospicatine,696.36957,3.444,-1.5596275866666716,0.0011832410249269,metabolomics
OQDGBIQQFFTLKL-UHFFFAOYSA-N,"3-(1,2,3,6-tetrahydropyri...","3-(1,2,3,6-tetrahydropyridin-4-yl)-1H-pyrrolo[2,3-b]pyridine",200.12006,9.534,0.7390509333333348,0.0012183409190412,metabolomics
IVEJMWCGEFICJC-UHFFFAOYSA-N,[5-acetyloxy-3-(hydroxyme...,[5-acetyloxy-3-(hydroxymethyl)-2-oxo-6-propan-2-ylcyclohex-3-en-1-yl] 3-methylbutanoate,349.16125,6.334,1.3355776999999982,0.0012212258802944,metabolomics
IJOCZMKYIFYFQK-UHFFFAOYSA-N,"4-[2-(6,7-dihydroxy-1,2,4...","4-[2-(6,7-dihydroxy-1,2,4a-trimethylspiro[3,4,6,7,8,8a-hexahydro-2H-naphthalene-5,2'-oxirane]-1-yl)ethyl]-2-hydroxy-2H-furan-5-one_major",389.19235,1.903,0.9712763966666706,0.0012337248861968,metabolomics
NIDVTARKFBZMOT-PEBGCTIMSA-N,N-Acetylcytidine,N-Acetylcytidine,286.09827,5.054,0.9930874933333308,0.001257060017833,metabolomics
HOKKPVIRMVDYPB-UHFFFAOYSA-N,Thiacloprid,Thiacloprid,253.03162,3.843,1.5476704666666592,0.0013259303982981,metabolomics
MUIYUSOHHCEUTC-GFCCVEGCSA-N,R-4-benzyl-3-isobutyrylox...,R-4-benzyl-3-isobutyryloxazolidin-2-one,248.12509,2.043,1.1482933566666669,0.001336170583947,metabolomics
SONNWYBIRXJNDC-VIFPVBQESA-N,(R)-(-)-Phenylephrine,(R)-(-)-Phenylephrine,168.10008,2.171,-0.8574079633333369,0.0014253410779462,metabolomics
YZXBAPSDXZZRGB-DOFZRALJSA-N,Arachidonic acid (not,Arachidonic acid (not validated),305.24249,4.06,1.1370666366666669,0.0014302337544282,metabolomics
HXEACLLIILLPRG-UHFFFAOYSA-N,Pipecolic acid,Pipecolic acid,130.08588,8.397,1.0069872066666647,0.0014516318877034,metabolomics
JKXUAFUJOVITSU-OQLLNIDSSA-N,Roquefortine L,Roquefortine L,404.17285,10.912,2.3346531166666686,0.0014817863988705,metabolomics
QFVOYBUQQBFCRH-VQSWZGCSSA-N,steviol,steviol,341.20996,1.688,0.9739849233333296,0.0014817863988705,metabolomics
RSPURTUNRHNVGF-IOSLPCCCSA-N,N2_N2-Dimethylguanosine,N2_N2-Dimethylguanosine,312.12604,6.073,0.7976866433333285,0.0014883170841376,metabolomics
DKZOQKYOEKTNQN-HXEOHGHCSA-N,Austrobuxusin I,Austrobuxusin I,591.34698,3.111,-1.5183748800000103,0.0014885072689325,metabolomics
GRFNBEZIAWKNCO-UHFFFAOYSA-N,3-Hydroxypyridine,3-Hydroxypyridine,96.04329,5.909,0.8164572366666647,0.0015010249386358,metabolomics
SPGPUDJMXMJNCU-MNNMKWMVSA-N,Dihydropertusaric,Dihydropertusaric,369.2677,1.674,-1.3941340533333353,0.0015078267080235,metabolomics
QOFWRHWADNWKSU-LRXIOGKNSA-N,NCGC00385362-01_C27H38O4_...,"NCGC00385362-01_C27H38O4_(2E,6E,10E)-13-[(2R)-6-Hydroxy-2,8-dimethyl-3,4-dihydro-2H-chromen-2-yl]-2,6,10-trimethyl-2,6,10-tridecatrienoic acid",427.2876,2.058,0.9525805599999976,0.0015214560815835,metabolomics
VVOAZFWZEDHOOU-UHFFFAOYSA-N,magnolol,magnolol,267.13974,2.58,1.181331156666669,0.0015214560815835,metabolomics
TWSMUNUFSVRHIB-UHFFFAOYSA-N,MMV688124,MMV688124,444.26822,2.903,2.0733149533333375,0.0015263161558701,metabolomics
MXJWRABVEGLYDG-UHFFFAOYSA-N,Bufexamac,Bufexamac,224.12517,11.104,1.3372854433333394,0.0015304171740765,metabolomics
GRTOGORTSDXSFK-XJTZBENFSA-N,Tetrahydroalstonine,Tetrahydroalstonine,353.18134,8.454,-1.2718644966666697,0.0015304171740765,metabolomics
UHZAKFDEIOBYGZ-UHFFFAOYSA-N,"9-(4-aminophenyl)-3,7-dih...","9-(4-aminophenyl)-3,7-dihydroxy-2,4,6-trimethyl-9-oxo-nonoic acid (candicidin related)",338.1955,2.347,1.494704630000001,0.0015304171740765,metabolomics
CMTSHPFXBUQFIX-UHFFFAOYSA-N,Acetylportentol,Acetylportentol,353.19388,6.334,3.2388453166666693,0.0015305754992752,metabolomics
PBSOJKPTQWWJJD-ZBDZJSKLSA-N,Telocinobufagin,Telocinobufagin,425.22021,9.821,0.831290629999998,0.0015487965543169,metabolomics
XMJAJFVLHDIEHF-CRBRZBHVSA-N,"14-Deoxy-11,12-didehydroa...","14-Deoxy-11,12-didehydroandrographolide",333.19937,3.989,1.598231696666673,0.0015731019538474,metabolomics
HKHQUVIRHHPUQA-UHFFFAOYSA-N,MMV020512,MMV020512,416.19781,10.402,1.2685251599999994,0.0015731019538474,metabolomics
BXRYGYIQEUOTHD-UHFFFAOYSA-N,"3-(6-methoxy-3,4-dihydro-...","3-(6-methoxy-3,4-dihydro-1H-pyrido[3,4-b]indol-2(9H)-yl)-1-methylpyrrolidine-2,5-dione",336.12976,9.152,3.44968817333333,0.0016029640286012,metabolomics
HWMMWMJBUOCCFZ-XYEXOTNWSA-N,NCGC00380632-01_C10H16O5_...,"NCGC00380632-01_C10H16O5_(4S,5S,6E,8S,10R)-4,5,8-Trihydroxy-10-methyl-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one",217.10519,9.779,-1.2327865333333357,0.0016083540680838,metabolomics
YILJWHUIUCRKEU-UHFFFAOYSA-N,FR130739,FR130739,410.20731,5.695,1.8340430466666648,0.0016406529895549,metabolomics
MXZXIBZNZUOHER-VHWZNAHMSA-N,"(1S,2S,5R,7R,10S,11S,14R,...","(1S,2S,5R,7R,10S,11S,14R,16R,19S,20S,23R,25R)-5,14-diethyl-2,11,20,23-tetramethyl-4,13,22,28,29,30-hexaoxatetracyclo[23.2.1.1?,??.1??,??]triacontane-3,12,21-trione_major",581.37299,1.43,1.2399144666666615,0.0016495527198252,metabolomics
GECHUMIMRBOMGK-UHFFFAOYSA-N,Sulfapyridine (Dagenan),Sulfapyridine (Dagenan),250.06723,2.398,1.139614216666665,0.0016539671646216,metabolomics
UAUDZVJPLUQNMU-KTKRTIGZSA-N,Erucamide,Erucamide,338.33896,6.975,1.0763046033333374,0.0016561773672055,metabolomics
YCOFRPYSZKIPBQ-UHFFFAOYSA-N,5-hydroxy-4-methoxy-5-pro...,5-hydroxy-4-methoxy-5-prop-1-en-2-ylfuran-2-one,171.06235,10.882,0.8605213899999988,0.0016741216812827,metabolomics
KUXSAFRZQPYINU-SGWAQUIASA-N,"""(4R)-4-((3R,5S,7R,9S,10S...","""(4R)-4-((3R,5S,7R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)-N-methyl-N-((2S,3R,4R,5R)-2,3,4,5,6-pentahydroxyhexyl)pentanamide""",570.40247,6.416,1.080531130000001,0.0017375923922998,metabolomics
QHMBSVQNZZTUGM-MSOLQXFVSA-N,(+)-Cannabidiol,(+)-Cannabidiol,332.25919,4.128,1.1180734666666616,0.0017375923922998,metabolomics
MBWXNTAXLNYFJB-UDCSOKOMSA-N,vitamin K1,vitamin K1,451.35971,1.563,3.6100584599999976,0.0017558496732432,metabolomics
FDSDTBUPSURDBL-DKLMTRRASA-N,Canthaxanthin (Euglenanone),Canthaxanthin (Euglenanone),565.409,1.958,1.324569703333335,0.0017864559500967,metabolomics
LRUDIIUSNGCQKF-UHFFFAOYSA-N,5-Methylbenzotriazole,5-Methylbenzotriazole,134.07013,2.035,1.7231233966666617,0.001826243878323,metabolomics
NPUKDXXFDDZOKR-LLVKDONJSA-N,Etomidate,Etomidate,245.12532,5.118,1.4100550033333334,0.0018612358567476,metabolomics
LPIOEJKQFMDVFS-UHFFFAOYSA-N,"NCGC00380425-01!1-(3,5-di...","NCGC00380425-01!1-(3,5-dihydroxyphenyl)-12-hydroxytridecan-2-one",340.24268,3.747,1.1473501566666648,0.0018861645244548,metabolomics
ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,BUTANAL,BUTANAL,73.05963,9.619,-1.04131937,0.0018981932898062,metabolomics
IGEZKJDTCCZVOD-UHFFFAOYSA-N,"NCGC00381202-01!3,15-dihy...","NCGC00381202-01!3,15-dihydroxyhexadecanoic acid",289.23645,1.416,4.969265606666665,0.0019142684405507,metabolomics
GRVRRAOIXXYICO-XVBWCICRSA-N,Saliniketal A,Saliniketal A,396.27432,1.929,0.8970851733333305,0.0019142684405507,metabolomics
UFAHZIUFPNSHSL-UHFFFAOYSA-N,Propionylcarnitine,Propionylcarnitine,218.1358,6.997,0.8307927766666658,0.0019534427265104,metabolomics
BWSQDEWKZUMVIG-ACCUITESSA-N,(E)-2-decylpent-2-enedioi...,(E)-2-decylpent-2-enedioic acid,271.19037,3.573,0.8220946699999949,0.0019534427265104,metabolomics
CXMXRPHRNRROMY-UHFFFAOYSA-N,SEBACATE,SEBACATE,203.12585,1.897,-0.7825015933333361,0.0019534427265104,metabolomics
ZCXGMSGCBDSEOY-UHFFFAOYSA-N,2-Benzothiazolesulfonic acid,2-Benzothiazolesulfonic acid,215.97906,7.403,1.5564886233333368,0.0020490969487359,metabolomics
FWKQNCXZGNBPFD-UHFFFAOYSA-N,GUAIAZULENE,GUAIAZULENE,216.16916,8.442,-0.9558856066666692,0.0020755165103468,metabolomics
YNPNZTXNASCQKK-UHFFFAOYSA-N,Phenanthrene,Phenanthrene,178.0714,2.961,2.4376943099999906,0.0021467938973385,metabolomics
VLCYCQAOQCDTCN-UHFFFAOYSA-N,MMV001625,MMV001625,183.09671,10.743,-4.538201003333331,0.0021474549491425,metabolomics
PROQIPRRNZUXQM-SBZGPEHISA-N,Estriol,Estriol,253.16206,2.037,-3.16350610333333,0.0021482043402914,metabolomics
KPJWCCNQYSXELE-UHFFFAOYSA-N,NCGC00381117-01!2-amino-4...,NCGC00381117-01!2-amino-4-hydroxy-5-[[1-(4-methoxy-6-oxopyran-2-yl)-3-methylbutyl]amino]-5-oxopentanoic acid,339.15018,8.192,1.3428850433333324,0.0021809125441368,metabolomics
QGCUAFIULMNFPJ-UHFFFAOYSA-O,Myristamidopropyl betaine,Myristamidopropyl betaine,371.3194,4.279,0.7391294099999968,0.0021858766915997,metabolomics
WKRLQDKEXYKHJB-HFTRVMKXSA-N,EQUILIN,EQUILIN,307.1087,1.292,1.9844293000000024,0.002196152838231,metabolomics
QFOFNCNFUGQWTO-DYVFJYSZSA-N,"NCGC00180059-02!(3S,4S)-3...","NCGC00180059-02!(3S,4S)-3-hydroxytetradecane-1,3,4-tricarboxylic acid",364.23926,2.512,-2.027657689999998,0.002196152838231,metabolomics
COLNVLDHVKWLRT-UHFFFAOYSA-N,Phenylalanine 1,Phenylalanine,166.08421,8.698,0.8175932199999991,0.00220032071591,metabolomics
GGJRAQULURVTAJ-PDBXOOCHSA-N,Glyceryl linolenate,Glyceryl linolenate,370.29474,3.263,0.8526460966666605,0.0022114429154608,metabolomics
LYCAYVFJYBYYTE-QFEPDWEUSA-N,NCGC00385632-01_C15H20O3_...,"NCGC00385632-01_C15H20O3_Cycloprop[e]indene-1a(1H)-carboxylic acid, 2-formyl-3a,4,5,6,6a,6b-hexahydro-5,5,6b-trimethyl-, (1aS,3aS,6aS,6bR)-",231.13799,1.517,1.2105648399999964,0.0022192593374797,metabolomics
QFYZFYDOEJZMDX-UHFFFAOYSA-N,4-Formyl-antipyrine,4-Formyl-antipyrine,217.09737,2.165,1.4284256233333323,0.0022373527787533,metabolomics
VQHYUBJDKHMCEY-UHFFFAOYSA-N,NCGC00380960-01_C30H50O6_...,"NCGC00380960-01_C30H50O6_13,17,24,25-Tetrahydroxy-16,23-epoxydammaran-3-one",507.36545,1.935,-0.9879497200000033,0.0022777935220955,metabolomics
CULUKMPMGVXCEI-VHSXEESVSA-N,N-Methylcytisine,N-Methylcytisine,227.10149,4.126,0.9385850666666647,0.0022828500313081,metabolomics
RLWWKLWEBQOOAB-UHFFFAOYSA-N,2-(hydroxymethyl)-5-metho...,2-(hydroxymethyl)-5-methoxy-4H-pyran-4-one,157.04381,8.87,-0.9472862066666714,0.0023258185048927,metabolomics
ZEUITGRIYCTCEM-KRWDZBQOSA-N,Duloxetine,Duloxetine,298.12604,8.256,1.999941016666661,0.0023480852017112,metabolomics
YBUWIVMOMHEALF-UHFFFAOYSA-N,2-methyl-4-(pyridin-2-yl)...,2-methyl-4-(pyridin-2-yl)but-3-yn-2-ol,162.09004,2.424,1.2838502366666624,0.0023522467751589,metabolomics
CEHHIMFMAIPKGU-UHFFFAOYSA-N,2-hydroxy-1-isopentyl-4-m...,2-hydroxy-1-isopentyl-4-methyl-1H-imidazol-5(4H)-one,185.12541,11.334,0.8963104400000006,0.0023794595484516,metabolomics
YOTCKRFNSMJTGD-PSWUJVJRSA-N,Fissinolide,Fissinolide,511.23572,8.283,0.7856349800000011,0.0024129058422238,metabolomics
MNKCCFOQDGJSLR-UHFFFAOYSA-N,Premycofactocinone,Premycofactocinone,234.11032,2.248,0.7833396699999966,0.0024207768574457,metabolomics
QSQQPMHPCBLLGX-UHFFFAOYSA-N,Bifemelane,Bifemelane,270.18869,2.556,-2.7334411966666714,0.0025718853064857,metabolomics
WCMJLEULXWUCRF-QGHRCVSFSA-N,NCGC00385302-01_C42H68O14...,"NCGC00385302-01_C42H68O14_(3beta,5xi,9xi)-3-{[2-O-(beta-D-Glucopyranosyl)-beta-D-glucopyranosyl]oxy}-23-hydroxyolean-12-en-28-oic acid",797.47461,5.578,-0.9378692866666718,0.0025718853064857,metabolomics
MLKLDGSYMHFAOC-AREMUKBSSA-N,"1,2-DIDECANOYL-SN-GLYCERO...","1,2-DIDECANOYL-SN-GLYCERO-3-PHOSPHOCHOLINE",566.37653,2.333,-1.3368851833333295,0.0025772336620994,metabolomics
XWFDREYZNGAQBP-MDCZLNDTSA-N,"4-((9S,13R)-10-((E)-((2,2...","4-((9S,13R)-10-((E)-((2,2-dimethoxyethyl)imino)methyl)-3,5,14-trihydroxy-13-methylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)furan-2(5H)-one",514.27338,5.925,0.820131953333334,0.0025943789041335,metabolomics
XWFQRXGYJJOFCO-UHFFFAOYSA-N,"7-[3,4-dihydroxy-5-(hydro...","7-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromene-3,5-diol",445.08691,9.099,1.1464950066666653,0.0026004081762958,metabolomics
MYSWGUAQZAJSOK-UHFFFAOYSA-N,Ciprofloxacin,Ciprofloxacin,332.13773,8.355,1.467279876666673,0.0026077996303279,metabolomics
DAYCKTFSPUHBHK-UHFFFAOYSA-N,MMV011511,MMV011511,368.2756,3.488,0.9623416599999928,0.0026109933800686,metabolomics
QANMHLXAZMSUEX-UHFFFAOYSA-N,N-(2-furylmethyl)-9H-puri...,N-(2-furylmethyl)-9H-purin-6-amine,216.08284,8.276,1.0833552333333325,0.0027044087288308,metabolomics
FIRDBEQIJQERSE-QPPQHZFASA-N,"2',2'-Difluoro-2'-deoxyur...","2',2'-Difluoro-2'-deoxyuridine",265.064,2.028,1.6555190600000067,0.0027494938092557,metabolomics
LTNSOYZGFPWHOF-UHFFFAOYSA-N,4-oxo-5-phenylpentanoic acid,4-oxo-5-phenylpentanoic acid,231.04221,7.014,2.2513547900000006,0.0027638962846268,metabolomics
LSQRGMPMJOCLHX-GONBZBRSSA-N,NCGC00169961-02!4-hydroxy...,"NCGC00169961-02!4-hydroxy-3-[(2E,6E)-4-hydroxy-3,7,11-trimethyldodeca-2,6,10-trienyl]benzoic acid [IIN-based on: CCMSLIB00000847074]",381.20441,2.289,-1.7156151166666724,0.0027769786543276,metabolomics
PLIKAWJENQZMHA-UHFFFAOYSA-N,4-Aminophenol,4-Aminophenol,110.05915,3.084,0.9115723566666604,0.0028626015315561,metabolomics
VSJKWCGYPAHWDS-FQEVSTJZSA-N,Camptothecine,Camptothecine,349.11807,7.823,-0.929883130000004,0.0029230891529906,metabolomics
QYIXCDOBOSTCEI-QCYZZNICSA-N,5Alpha-Cholestanol,5Alpha-Cholestanol,427.33057,1.483,1.9768454266666708,0.0029553856374278,metabolomics
IGBVBNCWEWYJRK-ICQHPXPZSA-N,"""11,12-epoxy-3,7-cembratr...","""11,12-epoxy-3,7-cembratrien-2,4-olide""",637.45093,1.962,-0.9246486366666636,0.0029553856374278,metabolomics
QUVGEKPNSCFQIR-UTOQUPLUSA-N,NCGC00169660-02_C22H30O3_...,"NCGC00169660-02_C22H30O3_2-Hydroxy-6-[(8Z,11Z)-8,11,14-pentadecatrien-1-yl]benzoic acid",343.22223,1.515,0.9545638933333258,0.0029553856374278,metabolomics
PQEYTAGBXNEUQL-UHFFFAOYSA-N,Dihydrojasmonic Acid_minor,Dihydrojasmonic Acid_minor,235.12967,1.469,0.875799076666663,0.0029559660424044,metabolomics
DFGNIUHTCAOHQS-UHFFFAOYSA-N,4-chloro-3-(5-(7-chloro-6...,"4-chloro-3-(5-(7-chloro-6'-hydroxy-4,6-dimethoxy-1',3',8'-trimethyl-2',3,4'-trioxo-2',3',4',5',8',9'-hexahydro-1'H,3H-spiro[benzofuran-2,7'-pyrimido[4,5-b]quinolin]-5'-yl)furan-2-yl)benzoic acid",708.12457,2.789,1.101850056666667,0.0029643772255354,metabolomics
PMTMAFAPLCGXGK-TTXFDSJOSA-N,NCGC00386020-01_C18H28O3_...,"NCGC00386020-01_C18H28O3_8-{(1S,5R)-4-Oxo-5-[(2Z)-2-penten-1-yl]-2-cyclopenten-1-yl}octanoic acid",275.19992,2.2,0.9928520799999988,0.0029907499267278,metabolomics
KSQUXZFVIOCIHF-MXNNCRBYSA-N,"NCGC00380218-01!(2R,3S,4S...","NCGC00380218-01!(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(3-hydroxy-6-methylheptoxy)oxane-3,4,5-triol [IIN-based: Match]",326.21954,1.685,0.8916267433333367,0.0030332059267799,metabolomics
RNPABQVCNAUEIY-GUQYYFCISA-N,"(3S,4S,4aS,6R,6aS,6bS,7S,...","(3S,4S,4aS,6R,6aS,6bS,7S,8R,8aR,9S,9aS,12S,15aS,15bS,16aR,16bS)-9,12,16b-trimethyldocosahydro-1H-4,16a-epoxybenzo[4,5]indeno[1,2-h]pyrido[1,2-b]isoquinoline-3,4,6,6b,7,8,9-heptaol",510.31146,6.093,0.681330726666669,0.0030704698369982,metabolomics
CQCVSXXDUMTFCR-SSDOTTSWSA-N,Aerugine,Aerugine,210.05725,5.763,-4.935708620000003,0.003121004751427,metabolomics
YIPAURBUIQKDKE-UHFFFAOYSA-N,MMV688466,MMV688466,466.17142,2.59,0.8533980199999895,0.003127250008707,metabolomics
FALZOOWSJAQSFX-OATHEDFASA-N,NCGC00180855-02_C23H36O4_...,"NCGC00180855-02_C23H36O4_2-Pentenoic acid, 3-[(acetyloxy)methyl]-5-[(1R,4aR,8aR)-decahydro-5,5,8a-trimethyl-2-methylene-1-naphthalenyl]-, methyl ester, (2Z)-",394.28931,2.373,1.3930454933333358,0.0031592409522891,metabolomics
YLULWGBQQKXOBT-POVPWDRWSA-N,Lactiflorin,Lactiflorin,461.14627,11.034,3.02221855333333,0.0031703218343969,metabolomics
JECOCDKQCZSANH-RFKAOMIISA-N,NCGC00381095-01_C26H44O8_...,"NCGC00381095-01_C26H44O8_7-Hydroxy-4-[(3Z)-5-hydroxy-3-methyl-3-penten-1-yl]-4a,8,8-trimethyl-3-methylenedecahydro-2-naphthalenyl beta-D-mannopyranoside",502.34033,1.907,0.6547776333333246,0.0033513534663516,metabolomics
SGROMIWARYNAJQ-UHFFFAOYSA-N,3-[(3-OH-myristoyl)oxy]de...,3-[(3-OH-myristoyl)oxy]decanoyl glutamine from Cohen et al Nature 549 48 53 2017,543.39478,1.92,1.1621909433333355,0.0033637473349216,metabolomics
NRNCYVBFPDDJNE-UHFFFAOYSA-N,Pemoline,Pemoline,177.06601,1.978,0.7758401466666598,0.0033637473349216,metabolomics
ZKIRVBNLJKGIEM-UHFFFAOYSA-N,NCGC00385442-01_C13H12O4_...,"NCGC00385442-01_C13H12O4_3-Hydroxy-2-phenyl-2,3,3a,7a-tetrahydro-5H-furo[3,2-b]pyran-5-one",233.0844,10.424,1.2455159066666646,0.0034344419926651,metabolomics
HPPQENYNPCPJDE-NLWGTHIKSA-N,EP_M451,EP_M451,451.10657,3.117,1.1677784066666597,0.0034344419926651,metabolomics
CWCXONZIEDNVKI-UHFFFAOYSA-N,BROMO-3-HYDROXY-4-(SUCCIN...,BROMO-3-HYDROXY-4-(SUCCIN-2-YL)-CARYOLANE gamma-LACTONE_major,421.09766,10.408,0.6972218300000002,0.0034919786458918,metabolomics
LDCYZAJDBXYCGN-UHFFFAOYSA-N,5-Hydroxytryptophan,5-Hydroxytryptophan,221.09038,6.405,4.648361120000001,0.003594408958954,metabolomics
UGJAEDFOKNAMQD-ZHACJKMWSA-N,Panaxynol,Panaxynol,267.16855,2.399,-1.1290704966666674,0.0035948071727978,metabolomics
GYOGHROCTSEKDY-JJDZUBOLSA-N,Tuberostemonine,Tuberostemonine,398.24155,9.689,0.9880748366666658,0.0037156857048547,metabolomics
WCGUUGGRBIKTOS-GPOJBZKASA-N,ursolic acid,ursolic acid,479.35654,6.33,-0.7180929100000029,0.0037156857048547,metabolomics
KRVDMABBKYMBHG-UHFFFAOYSA-N,Isoguvacine,Isoguvacine,128.06987,4.126,1.1196748033333357,0.0037156857048547,metabolomics
AOHCBEAZXHZMOR-ZDUSSCGKSA-N,Tryptophan betaine,Tryptophan betaine,247.14212,5.911,0.7312738233333285,0.0037156857048547,metabolomics
JHXAZBBVQSRKJR-QNQPVOBRSA-N,13-OxoODE,13-OxoODE,317.20825,2.261,0.8248225633333277,0.0037156857048547,metabolomics
KPUOKNHMWKNLJE-LIDJKPORSA-N,Decumbenone A,Decumbenone A,281.17236,1.901,0.7693778799999933,0.0037296450492083,metabolomics
IPOLTUVFXFHAHI-WHIOSMTNSA-N,Oleoyl-L-Carnitine,Oleoyl-L-Carnitine,426.35144,3.013,0.932043079999996,0.0037365674384199,metabolomics
LXNHXLLTXMVWPM-UHFFFAOYSA-N,PYRIDOXINE,PYRIDOXINE,134.05482,10.968,1.3704512033333351,0.0038024906789937,metabolomics
FSNCEEGOMTYXKY-UHFFFAOYNA-N,Carboline base +,"Carboline base + 4H, carboxylic acid",217.10368,9.706,2.5566349099999996,0.0038510400130061,metabolomics
AURFZBICLPNKBZ-JMTGGFPBSA-N,Allopregnanolone,Allopregnanolone,341.24274,3.964,1.568155690000001,0.0038510400130061,metabolomics
JAAFNWYGLROOGI-UHFFFAOYSA-N,2-(1-hydroxyethyl)-4-(2-h...,2-(1-hydroxyethyl)-4-(2-hydroxypropyl)-2H-furan-5-one,169.08295,3.46,2.6748623866666605,0.0038585835013606,metabolomics
YGPSJZOEDVAXAB-UHFFFAOYSA-N,Kynurenine,Kynurenine,226.11461,9.975,0.712669533333333,0.0038889086841971,metabolomics
KNGPIBWCWOQBEK-UHFFFAOYSA-N,6-methoxy-4-methyl-2H-chr...,6-methoxy-4-methyl-2H-chromen-2-one,191.08054,2.441,2.104918253333331,0.0038926490202576,metabolomics
FTVWIRXFELQLPI-CYBMUJFWSA-N,"(R)-5,7-dihydroxy-2-(4-hy...","(R)-5,7-dihydroxy-2-(4-hydroxyphenyl)chroman-4-one",273.08112,5.099,0.5896024566666647,0.0039637778913432,metabolomics
CEVCTNCUIVEQOY-XOPOGPEOSA-N,NCGC00380617-01_C16H26O4_...,"NCGC00380617-01_C16H26O4_1-Oxaspiro[2.5]octan-6-ol, 5-methoxy-4-[(2R,3R)-2-methyl-3-(3-methyl-2-buten-1-yl)oxiranyl]-, (3R,4S,5S,6R)-",300.21109,4.109,0.8708838733333337,0.0040469607613713,metabolomics
USSIQXCVUWKGNF-UHFFFAOYSA-N,Methadone,Methadone,310.22025,7.205,-1.8607668300000029,0.0040469607613713,metabolomics
NGQXJSTYWWTPOG-VGYDOTAVSA-N,Walleminone,Walleminone,253.17719,2.156,1.154647690000001,0.0040686512367065,metabolomics
PLRACCBDVIHHLZ-UHFFFAOYSA-N,"1-Methyl-4-phenyl-1,2,3,6...","1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",174.1232,6.378,0.7662256399999947,0.0040686512367065,metabolomics
QIQNNBXHAYSQRY-UYXSQOIJSA-N,Ecgonine methylester,Ecgonine methylester,200.12727,2.229,0.713806550000001,0.0041582818592919,metabolomics
OLDFOHABNQZMKB-UHFFFAOYSA-N,NCGC00384578-01!5-[5-(ace...,"NCGC00384578-01!5-[5-(acetyloxymethyl)-1,2,4a-trimethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid [IIN-based on: CCMSLIB00000847365]",361.23178,1.934,-2.545283736666672,0.0042098128550141,metabolomics
unk_636,C30H36O18,C30H36O18,683.17999,8.153,-8.51558833333334,0.0042618771870207,metabolomics
FSNGLHIMQHWTNF-JGVFFNPUSA-N,2-pyridin-3-yl-thiazolidi...,2-pyridin-3-yl-thiazolidine-4-carboxylic acid,233.03624,2.17,0.6445127733333322,0.0042744550034223,metabolomics
UTYVDVLMYQPLQB-UHFFFAOYSA-N,Phenylacetylglycine,Phenylacetylglycine,194.07767,3.183,-0.6288414466666659,0.0042744550034223,metabolomics
JZCRGJSEBZCNAR-UHFFFAOYSA-N,NCGC00180835-03!2-[5-[2-[...,NCGC00180835-03!2-[5-[2-[2-[5-(2-hydroxybutyl)oxolan-2-yl]propanoyloxy]propyl]oxolan-2-yl]propanoic acid [IIN-based on: CCMSLIB00000846078],383.23886,4.264,-1.2581392366666684,0.0042744550034223,metabolomics
COVOPZQGJGUPEY-UHFFFAOYSA-N,DIBOA 1,DIBOA,182.04512,9.772,3.7392326366666673,0.0043159172349103,metabolomics
XBGGUPMXALFZOT-VIFPVBQESA-N,Gly-Tyr,Gly-Tyr,237.08781,10.414,-1.1278832166666677,0.0043390101723312,metabolomics
